PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Feltes, Bruno Cesar; Chandelier, Eduardo Bassani; Grisci, Bruno Iochins; Dorn, Marcio								CuMiDa: An Extensively Curated Microarray Database for Benchmarking and Testing of Machine Learning Approaches in Cancer Research								JOURNAL OF COMPUTATIONAL BIOLOGY				26	4			376	386		10.1089/cmb.2018.0238			APR 1 2019	2019										0							WOS:000463644600008		
J	Jimenez-Jacinto, Veronica; Sanchez-Flores, Alejandro; Vega-Alvarado, Leticia								Integrative Differential Expression Analysis for Multiple EXperiments (IDEAMEX): A Web Server Tool for Integrated RNA-Seq Data Analysis								FRONTIERS IN GENETICS				10						279	10.3389/fgene.2019.00279			MAR 29 2019	2019										4							WOS:000462822900001		
J	Lun, Aaron T. L.; Riesenfeld, Samantha; Andrews, Tallulah; The Phuong Dao; Gomes, Tomas; Marioni, John C.		Participants 1st Human Cell Atlas						EmptyDrops: distinguishing cells from empty droplets in droplet-based single-cell RNA sequencing data								GENOME BIOLOGY				20						63	10.1186/s13059-019-1662-y			MAR 22 2019	2019										11							WOS:000462170000002		
J	Yang, Wan R.; Ardeljan, Daniel; Pacyna, Clarissa N.; Payer, Lindsay M.; Burns, Kathleen H.								SQuIRE reveals locus-specific regulation of interspersed repeat expression								NUCLEIC ACIDS RESEARCH				47	5					e27	10.1093/nar/gky1301			MAR 18 2019	2019										3							WOS:000467963700003		
J	Zhang, Xiaokai; Li, Boling; Xu, Hai; Wells, Mona; Tefsen, Boris; Qin, Boqiang								Effect of micronutrients on algae in different regions of Taihu, a large, spatially diverse, hypereutrophic lake								WATER RESEARCH				151				500	514		10.1016/j.watres.2018.12.023			MAR 15 2019	2019										1							WOS:000458224000047		
J	Mishra, Priyanka; Ngo, Jessica; Ashkani, Jahanshah; Pio, Frederic								Meta-analysis suggests evidence of novel stress-related pathway components in Orsay virus - Caenorhabditis elegans viral model								SCIENTIFIC REPORTS				9						4399	10.1038/s41598-019-40762-9			MAR 13 2019	2019										0							WOS:000461018600068		
J	Jenko, Janez; McClure, Matthew C.; Matthews, Daragh; McClure, Jennifer; Johnsson, Martin; Gorjanc, Gregor; Hickey, John M.								Analysis of a large dataset reveals haplotypes carrying putatively recessive lethal and semi-lethal alleles with pleiotropic effects on economically important traits in beef cattle								GENETICS SELECTION EVOLUTION				51						9	10.1186/s12711-019-0452-z			MAR 5 2019	2019										2							WOS:000460440300001		
J	Pucher, Bettina M.; Zeleznik, Oana A.; Thallinger, Gerhard G.								Comparison and evaluation of integrative methods for the analysis of multilevel omics data: a study based on simulated and experimental cancer data								BRIEFINGS IN BIOINFORMATICS				20	2			671	681		10.1093/bib/bby027			MAR 2019	2019										0							WOS:000473756500009		
J	Masseroli, Marco; Canakoglu, Arif; Pinoli, Pietro; Kaitoua, Abdulrahman; Gulino, Andrea; Horlova, Olha; Nanni, Luca; Bernasconi, Anna; Perna, Stefano; Stamoulakatou, Eirini; Ceri, Stefano								Processing of big heterogeneous genomic datasets for tertiary analysis of Next Generation Sequencing data								BIOINFORMATICS				35	5			729	736		10.1093/bioinformatics/bty688			MAR 1 2019	2019										3							WOS:000467227300002		
J	Mounir, Mohamed; Lucchetta, Marta; Silva, Tiago C.; Olsen, Catharina; Bontempi, Gianluca; Chen, Xi; Noushmehr, Houtan; Colaprico, Antonio; Papaleo, Elena								New functionalities in the TCGAbiolinks package for the study and integration of cancer data from GDC and GTEx								PLOS COMPUTATIONAL BIOLOGY				15	3					e1006701	10.1371/journal.pcbi.1006701			MAR 2019	2019										6							WOS:000463877900015		
J	Borlin, Christoph S.; Cvetesic, Nevena; Holland, Petter; Bergenholm, David; Siewers, Verena; Lenhard, Boris; Nielsen, Jens								Saccharomyces cerevisiae displays a stable transcription start site landscape in multiple conditions								FEMS YEAST RESEARCH				19	2					foy128	10.1093/femsyr/foy128			MAR 2019	2019										1							WOS:000463868300010		
J	Zanetti, Filippo; Sewer, Alain; Titz, Bjoern; Schlage, Walter K.; Iskandar, Anita R.; Kondylis, Athanasios; Leroy, Patrice; Guedj, Emmanuel; Trivedi, Keyur; Elamin, Ashraf; Martin, Florian; Frentzel, Stefan; Ivanov, Nikolai V.; Peitsch, Manuel C.; Hoeng, Julia								Assessment of a 72-hour repeated exposure to Swedish snus extract and total particulate matter from 3R4F cigarette smoke on gingival organotypic cultures								FOOD AND CHEMICAL TOXICOLOGY				125				252	270		10.1016/j.fct.2018.12.056			MAR 2019	2019										0							WOS:000463305000027		
J	Skjesol, Astrid; Yurchenko, Mariia; Bosl, Korbinian; Gravastrand, Caroline; Nilsen, Kaja Elisabeth; Grovdal, Lene Melsaether; Agliano, Federica; Patane, Francesco; Lentini, Germana; Kim, Hera; Teti, Giuseppe; Sharma, Aditya Kumar; Kandasamy, Richard K.; Sporsheim, Bjornar; Starheim, Kristian K.; Golenbock, Douglas T.; Stenmark, Harald; McCaffrey, Mary; Espevik, Terje; Husebye, Harald								The TLR4 adaptor TRAM controls the phagocytosis of Gram-negative bacteria by interacting with the Rab11-family interacting protein 2								PLOS PATHOGENS				15	3					e1007684	10.1371/journal.ppat.1007684			MAR 2019	2019										1							WOS:000462996700030		
J	Stratton, Kelly G.; Webb-Robertson, Bobbie-Jo M.; McCue, Lee Ann; Stanfill, Bryan; Claborne, Daniel; Godinez, Iobani; Johansen, Thomas; Thompson, Allison M.; Burnum-Johnson, Kristin E.; Waters, Katrina M.; Bramer, Lisa M.								pmartR: Quality Control and Statistics for Mass Spectrometry-Based Biological Data								JOURNAL OF PROTEOME RESEARCH				18	3			1418	1425		10.1021/acs.jproteome.8b00760			MAR 2019	2019										3							WOS:000460491800056		
J	Teixeira, Vitor H.; Pipinikas, Christodoulos P.; Pennycuick, Adam; Lee-Six, Henry; Chandrasekharan, Deepak; Beane, Jennifer; Morris, Tiffany J.; Karpathakis, Anna; Feber, Andrew; Breeze, Charles E.; Ntolios, Paschalis; Hynds, Robert E.; Falzon, Mary; Capitanio, Arrigo; Carroll, Bernadette; Durrenberger, Pascal F.; Hardavella, Georgia; Brown, James M.; Lynch, Andy G.; Farmery, Henry; Paul, Dirk S.; Chambers, Rachel C.; McGranahan, Nicholas; Navani, Neal; Thakrar, Ricky M.; Swanton, Charles; Beck, Stephan; George, Phillip Jeremy; Spira, Avrum; Campbell, Peter J.; Thirlwell, Christina; Janes, Sam M.								Deciphering the genomic, epigenomic, and transcriptomic landscapes of pre-invasive lung cancer lesions								NATURE MEDICINE				25	3			517	+		10.1038/s41591-018-0323-0			MAR 2019	2019										24							WOS:000460643100031		
J	Pawlak, Michal; Kedzierska, Katarzyna Z.; Migdal, Maciej; Abu Nahia, Karim; Ramilowski, Jordan A.; Bugajski, Lukasz; Hashimoto, Kosuke; Marconi, Aleksandra; Piwocka, Katarzyna; Carninci, Piero; Winata, Cecilia L.								Dynamics of cardiomyocyte transcriptome and chromatin landscape demarcates key events of heart development								GENOME RESEARCH				29	3			506	519		10.1101/gr.244491.118			MAR 2019	2019										1							WOS:000460119900017		
J	Garcia-Diez, Irene; Hernandez-Munoz, Inmaculada; Hernandez-Ruiz, Eugenia; Nonell, Lara; Puigdecanet, Eulalia; Bodalo-Torruella, Marta; Andrades, Evelyn; Pujol, Ramon M.; Toll, Agusti								Transcriptome and cytogenetic profiling analysis of matched in situ/invasive cutaneous squamous cell carcinomas from immunocompetent patients								GENES CHROMOSOMES & CANCER				58	3			164	174		10.1002/gcc.22712			MAR 2019	2019										0							WOS:000456320800004		
J	Petit, Jules; Bailey, Erin C.; Wheeler, Robert T.; de Oliveira, Carlos A. F.; Forlenza, Maria; Wiegertjes, Geert F.								Studies Into beta-Glucan Recognition in Fish Suggests a Key Role for the C-Type Lectin Pathway								FRONTIERS IN IMMUNOLOGY				10						280	10.3389/fimmu.2019.00280			FEB 26 2019	2019										2							WOS:000459673900001		
J	Ham, Seokjin; Bae, Jae-Bum; Lee, Suman; Kim, Bong-Jo; Han, Bok-Ghee; Kwok, Seung-Ki; Roh, Tae-Young								Epigenetic analysis in rheumatoid arthritis synoviocytes								EXPERIMENTAL AND MOLECULAR MEDICINE				51						22	10.1038/s12276-019-0215-5			FEB 22 2019	2019										3							WOS:000460466400001		
J	Velloso, Fernando J.; Campos, Alexandre R.; Sogayar, Mari C.; Correa, Ricardo G.								Proteome profiling of triple negative breast cancer cells overexpressing NOD1 and NOD2 receptors unveils molecular signatures of malignant cell proliferation								BMC GENOMICS				20						152	10.1186/s12864-019-5523-6			FEB 21 2019	2019										2							WOS:000459429500001		
J	Joo, Taewoon; Choi, Ji-Hye; Lee, Ji-Hye; Park, So Eun; Jeon, Youngsic; Jung, Sae Hoon; Woo, Hyun Goo								SEQprocess: a modularized and customizable pipeline framework for NGS processing in R package								BMC BIOINFORMATICS				20						90	10.1186/s12859-019-2676-x			FEB 20 2019	2019										1							WOS:000459401800001		
J	Stein, Chad B.; Genzor, Pavol; Mitra, Sanga; Elchert, Alexandra R.; Ipsaro, Jonathan J.; Benner, Leif; Sobti, Sushil; Su, Yijun; Hammell, Molly; Joshua-Tor, Leemor; Haase, Astrid D.								Decoding the 5 ' nucleotide bias of PIWI-interacting RNAs								NATURE COMMUNICATIONS				10						828	10.1038/s41467-019-08803-z			FEB 19 2019	2019										4							WOS:000459055400002		
J	Fisch, Daniel; Yakimovich, Artur; Clough, Barbara; Wright, Joseph; Bunyan, Monique; Howell, Michael; Mercer, Jason; Frickel, Eva								Defining host-pathogen interactions employing an artificial intelligence workflow								ELIFE				8						e40560	10.7554/eLife.40560			FEB 12 2019	2019										7							WOS:000458484600001		
J	van de Stolpe, Anja; Holtzer, Laurent; van Ooijen, Henk; de Inda, Marcia Alves; Verhaegh, Wim								Enabling precision medicine by unravelling disease pathophysiology: quantifying signal transduction pathway activity across cell and tissue types								SCIENTIFIC REPORTS				9						1603	10.1038/s41598-018-38179-x			FEB 7 2019	2019										4							WOS:000458017800071		
J	Brun, Nadja R.; Fields, Peter D.; Horsfield, Samuel; Mirbahai, Leda; Ebert, Dieter; Colbourne, John K.; Fent, Karl								Mixtures of Aluminum and Indium Induce More than Additive Phenotypic and Toxicogenomic Responses in Daphnia magna								ENVIRONMENTAL SCIENCE & TECHNOLOGY				53	3			1639	1649		10.1021/acs.est.8b05457			FEB 5 2019	2019										2							WOS:000458220600062		
J	Blanck, Samuel; Marot, Guillemette								SMAGEXP: a galaxy tool suite for transcriptomics data meta-analysis								GIGASCIENCE				8	2					giy167	10.1093/gigascience/giy167			FEB 2019	2019										1							WOS:000462551600011		
J	Nonn, Olivia; Guettler, Jacqueline; Forstner, Desiree; Maninger, Sabine; Zadora, Julianna; Balogh, Andras; Frolova, Alina; Glasner, Andreas; Herse, Florian; Gauster, Martin								Placental CX3CL1 is Deregulated by Angiotensin II and Contributes to a Pro-Inflammatory Trophoblast-Monocyte Interaction								INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES				20	3					641	10.3390/ijms20030641			FEB 1 2019	2019										3							WOS:000462412500185		
J	Najgebauer, Hanna; Jarnuczak, Andrew E.; Varro, Andrea; Sanderson, Christopher M.								Integrative Omic Profiling Reveals Unique Hypoxia Induced Signatures in Gastric Cancer Associated Myofibroblasts								CANCERS				11	2					263	10.3390/cancers11020263			FEB 2019	2019										0							WOS:000460747200137		
J	Paradis, Emmanuel; Schliep, Klaus								ape 5.0: an environment for modern phylogenetics and evolutionary analyses in R								BIOINFORMATICS				35	3			526	528		10.1093/bioinformatics/bty633			FEB 1 2019	2019										140							WOS:000459315700023		
J	Huang, Xinqiang; Li, Li; Ammar, Ron; Zhang, Yan; Wang, Yihe; Ravi, Kandasamy; Thompson, John; Jarai, Gabor								Molecular characterization of a precision-cut rat lung slice model for the evaluation of antifibrotic drugs								AMERICAN JOURNAL OF PHYSIOLOGY-LUNG CELLULAR AND MOLECULAR PHYSIOLOGY				316	2			L348	L357		10.1152/ajplung.00339.2018			FEB 2019	2019										1							WOS:000458506200004		
J	Willforss, Jakob; Chawade, Aakash; Levander, Fredrik								NormalyzerDE: Online Tool for Improved Normalization of Omics Expression Data and High-Sensitivity Differential Expression Analysis								JOURNAL OF PROTEOME RESEARCH				18	2			732	740		10.1021/acs.jproteome.8b00523			FEB 2019	2019										2							WOS:000457947700020		
J	Seitzer, Phillip M.; Searle, Brian C.								Incorporating In-Source Fragment Information Improves Metabolite Identification Accuracy in Untargeted LC-MS Data Sets								JOURNAL OF PROTEOME RESEARCH				18	2			791	796		10.1021/acs.jproteome.8b00601			FEB 2019	2019										1							WOS:000457947700029		
J	Francis, Michael; Grider, Arthur								MiRNA-target interactions in osteogenic signaling pathways involving zinc via the metal regulatory element								BIOMETALS				32	1			111	121		10.1007/s10534-018-00162-4			FEB 2019	2019										0							WOS:000457691700010		
J	Gomes, Susana I. L.; Roca, Carlos P.; Scott-Fordsmand, Janeck J.; Amorim, Monica J. B.								High-throughput transcriptomics: Insights into the pathways involved in (nano) nickel toxicity in a key invertebrate test species								ENVIRONMENTAL POLLUTION				245				131	140		10.1016/j.envpol.2018.10.123			FEB 2019	2019										3							WOS:000457511900015		
J	Ranjitkar, Srijan; Jones, Adriana K.; Mostafavi, Mina; Zwirko, Zachary; Iartchouk, Oleg; Barnes, B. S. Whitney; Walker, John R.; Willis, Thomas W.; Lee, Patrick S.; Dean, Charles R.								Target (MexB)- and Efflux-Based Mechanisms Decreasing the Effectiveness of the Efflux Pump Inhibitor D13-9001 in Pseudomonas aeruginosa PAO1: Uncovering a New Role for MexMN-OprM in Efflux of beta-Lactams and a Novel Regulatory Circuit (MmnRS) Controlling MexMN Expression								ANTIMICROBIAL AGENTS AND CHEMOTHERAPY				63	2					e01718-18	10.1128/AAC.01718-18			FEB 2019	2019										1							WOS:000457110200013		
J	Gonzalez-Junca, Alba; Driscoll, Kyla E.; Pellicciotta, Ilenia; Du, Shisuo; Lo, Chen Hao; Roy, Ritu; Parry, Renate; Tenvooren, Iliana; Marquez, Diana M.; Spitzer, Matthew H.; Barcellos-Hoff, Mary Helen								Autocrine TGF beta Is a Survival Factor for Monocytes and Drives Immunosuppressive Lineage Commitment								CANCER IMMUNOLOGY RESEARCH				7	2			306	320		10.1158/2326-6066.CIR-18-0310			FEB 2019	2019										5							WOS:000457393400013		
J	Lord, Jenny; Gallone, Giuseppe; Short, Patrick J.; Mcrae, Jeremy F.; Ironfield, Holly; Wynn, Elizabeth H.; Gerety, Sebastian S.; He, Liu; Kerr, Bronwyn; Johnson, Diana S.; McCann, Emma; Kinning, Esther; Flinter, Frances; Temple, I. Karen; Clayton-Smith, Jill; McEntagart, Meriel; Lynch, Sally Ann; Joss, Shelagh; Douzgou, Sofia; Dabir, Tabib; Clowes, Virginia; McConnell, Vivienne P. M.; Lam, Wayne; Wright, Caroline F.; FitzPatrick, David R.; Firth, Helen V.; Barrett, Jeffrey C.; Hurles, Matthew E.		Deciphering Developmental Disord						Pathogenicity and selective constraint on variation near splice sites								GENOME RESEARCH				29	2			159	170		10.1101/gr.238444.118			FEB 2019	2019										5							WOS:000457462100001		
J	Pezzulo, Alejandro A.; Tudas, Rosarie A.; Stewart, Carley G.; Buonfiglio, Luis G. Vargas; Lindsay, Brian D.; Taft, Peter J.; Gansemer, Nicholas D.; Zabner, Joseph								HSP90 inhibitor geldanamycin reverts IL-13-and IL-17-induced airway goblet cell metaplasia								JOURNAL OF CLINICAL INVESTIGATION				129	2			744	758		10.1172/JCI123524			FEB 1 2019	2019										2							WOS:000457479300032		
J	Rizzardi, Lindsay F.; Hickey, Peter F.; DiBlasi, Varenka Rodriguez; Tryggvadottir, Rakel; Callahan, Colin M.; Idrizi, Adrian; Hansen, Kasper D.; Feinberg, Andrew P.								Neuronal brain-region-specific DNA methylation and chromatin accessibility are associated with neuropsychiatric trait heritability								NATURE NEUROSCIENCE				22	2			307	+		10.1038/s41593-018-0297-8			FEB 2019	2019										7							WOS:000456750100017		
J	Appolloni, Irene; Alessandrini, Francesco; Ceresa, Davide; Marubbi, Daniela; Gambini, Eleonora; Reverberi, Daniele; Loiacono, Fabrizio; Malatesta, Paolo								Progression from low- to high-grade in a glioblastoma model reveals the pivotal role of immunoediting								CANCER LETTERS				442				213	221		10.1016/j.canlet.2018.10.006			FEB 1 2019	2019										3							WOS:000456353500020		
J	Zybailov, Boris L.; Glazko, Galina V.; Rahmatallah, Yasir; Andreyev, Dmitri S.; McElroy, Taylor; Karaduta, Oleg; Byrum, Stephanie D.; Orr, Lisa; Tackett, Alan J.; Mackintosh, Samuel G.; Edmondson, Ricky D.; Kieffer, Dorothy A.; Martin, R. J.; Adams, Sean H.; Vaziri, Nosratola D.; Arthur, John M.								Metaproteomics reveals potential mechanisms by which dietary resistant starch supplementation attenuates chronic kidney disease progression in rats								PLOS ONE				14	1					e0199274	10.1371/journal.pone.0199274			JAN 30 2019	2019										2							WOS:000457155600001		
J	Ali, Shabana Amanda; Niu, Ben; Cheah, Kathryn S. E.; Alman, Benjamin								Unique and overlapping GLI1 and GLI2 transcriptional targets in neoplastic chondrocytes								PLOS ONE				14	1					e0211333	10.1371/journal.pone.0211333			JAN 29 2019	2019										2							WOS:000457046400025		
J	Marwah, Veer Singh; Scala, Giovanni; Kinaret, Pia Anneli Sofia; Serra, Angela; Alenius, Harri; Fortino, Vittorio; Greco, Dario								eUTOPIA: solUTion for Omics data PreprocessIng and Analysis								SOURCE CODE FOR BIOLOGY AND MEDICINE				14						1	10.1186/s13029-019-0071-7			JAN 29 2019	2019										2							WOS:000457229300001		
J	D'Amico, Lucia; Menzel, Ulrike; Prummer, Michael; Muller, Philipp; Buchi, Melanie; Kashyap, Abhishek; Haessler, Ulrike; Yermanos, Alexander; Gebleux, Remy; Briendl, Manfred; Hell, Tamara; Wolter, Fabian I.; Beerli, Roger R.; Truxova, Iva; Radek, Spisek; Vlajnic, Tatjana; Grawunder, Ulf; Reddy, Sai; Zippelius, Alfred								A novel anti-HER2 anthracycline-based antibody-drug conjugate induces adaptive anti-tumor immunity and potentiates PD-1 blockade in breast cancer								JOURNAL FOR IMMUNOTHERAPY OF CANCER				7						16	10.1186/s40425-018-0464-1			JAN 21 2019	2019										3							WOS:000458102800002		
J	Geissmann, Quentin; Rodriguez, Luis Garcia; Beckwith, Esteban J.; Gilestro, Giorgio F.								Rethomics: An R framework to analyse high-throughput behavioural data								PLOS ONE				14	1					e0209331	10.1371/journal.pone.0209331			JAN 16 2019	2019										2							WOS:000455813300012		
J	Gkountela, Sofia; Castro-Giner, Francesc; Szczerba, Barbara Maria; Vetter, Marcus; Landin, Julia; Scherrer, Ramona; Krol, Ilona; Scheidmann, Manuel C.; Beisel, Christian; Stirnimann, Christian U.; Kurzeder, Christian; Heinzelmann-Schwarz, Viola; Rochlitz, Christoph; Weber, Walter Paul; Aceto, Nicola								Circulating Tumor Cell Clustering Shapes DNA Methylation to Enable Metastasis Seeding								CELL				176	1-2			98	+		10.1016/j.cell.2018.11.046			JAN 10 2019	2019										61							WOS:000455410800011		
